บันทึกแล้ว,Stat,    งวด,Unnamed: 3,ผู้ใช้,G/L,กลับรายการ,เลขเอกสาร,Pstng Date,ว/ทเอกสาร,ประเภท,ศ.เงินทุน,ศ.ต้นทุน,Bus. Process,ผลิตภัณฑ์/,Carrier/Op,เซกเมนต์,ศูนย์กำไร,BP,    Amt in loc.cur.,Tx,ข้อความ,ส/ท ซ่อม,SNoซ,วัสดุ,เงื่อนไข1,เงื่อนไข2
20.05.2024,ข-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,53602102,,8800000063,28.05.2024,28.05.2024,HR,2R10106,2R10106,,,,19303,,,"8,041.05",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,53602102,,8800000063,28.05.2024,28.05.2024,HR,2R10111,2R10111,,,,19303,,,"9,975.00",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,53602102,,8800000063,28.05.2024,28.05.2024,HR,2R10202,2R10202,,,,19303,,,"5,252.40",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,53602102,,8800000063,28.05.2024,28.05.2024,HR,2R10203,2R10203,,,,19303,,,"10,261.70",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,53602102,,8800000063,28.05.2024,28.05.2024,HR,2R10207,2R10207,,,,19303,,,"1,816.65",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,53602102,,8800000063,28.05.2024,28.05.2024,HR,2R10208,2R10208,,,,19303,,,"8,300.75",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,53602102,,8800000063,28.05.2024,28.05.2024,HR,2R20103,2R20103,,,,19303,,,"12,762.00",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,53602102,,8800000063,28.05.2024,28.05.2024,HR,2R20108,2R20108,,,,19303,,,"12,835.25",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,53602102,,8800000063,28.05.2024,28.05.2024,HR,2R20202,2R20202,,,,19303,,,"42,724.20",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,53602102,,8800000063,28.05.2024,28.05.2024,HR,2R20206,2R20206,,,,19303,,,"2,916.90",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,53602102,,8800000063,28.05.2024,28.05.2024,HR,2R30102,2R30102,,,,19303,,,"13,251.10",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,53602102,,8800000063,28.05.2024,28.05.2024,HR,2R30104,2R30104,,,,19303,,,"3,617.00",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,53602102,,8800000063,28.05.2024,28.05.2024,HR,2S10300,2S10302,,,,19303,,,"12,151.95",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,53602102,,8800000063,28.05.2024,28.05.2024,HR,2S10300,2S10303,,,,19303,,,"26,710.90",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,53602102,,8800000063,28.05.2024,28.05.2024,HR,2S10400,2S10403,,,,19303,,,"14,560.00",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000063,28.05.2024,28.05.2024,HR,1C10300,1C10308,,,,19303,,,"1,919.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000063,28.05.2024,28.05.2024,HR,1D10600,1D10603,,,,19303,,,"4,623.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000063,28.05.2024,28.05.2024,HR,1D30200,1D30204,,,,19303,,,"8,558.50",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000063,28.05.2024,28.05.2024,HR,1D30300,1D30303,,,,19303,,,"3,209.50",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000063,28.05.2024,28.05.2024,HR,1G00100,1G00101,,,,19303,,,"4,173.75",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000063,28.05.2024,28.05.2024,HR,1J00300,1J00301,,,,19303,,,"24,250.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000063,28.05.2024,28.05.2024,HR,1J00400,1J00401,,,,19303,,,"4,387.50",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000063,28.05.2024,28.05.2024,HR,1J00400,1J00403,,,,19303,,,"2,337.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000063,28.05.2024,28.05.2024,HR,1J40100,1J40103,,,,19303,,,"18,298.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000063,28.05.2024,28.05.2024,HR,1J40100,1J40105,,,,19303,,,"32,469.60",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000063,28.05.2024,28.05.2024,HR,1J50100,1J50101,,,,19303,,,"10,897.25",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000063,28.05.2024,28.05.2024,HR,1J50100,1J50102,,,,19303,,,"1,246.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000063,28.05.2024,28.05.2024,HR,1J50100,1J50104,,,,19303,,,"11,933.30",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000063,28.05.2024,28.05.2024,HR,1J50100,1J50105,,,,19303,,,"33,587.50",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000063,28.05.2024,28.05.2024,HR,1J50200,1J50202,,,,19303,,,"1,044.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000063,28.05.2024,28.05.2024,HR,1J50200,1J50209,,,,19303,,,"5,167.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000063,28.05.2024,28.05.2024,HR,1J50200,1J50211,,,,19303,,,"2,404.25",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000063,28.05.2024,28.05.2024,HR,1J60200,1J60200,,,,19303,,,"3,612.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000063,28.05.2024,28.05.2024,HR,1J60200,1J60201,,,,19303,,,"2,285.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000063,28.05.2024,28.05.2024,HR,1J60200,1J60202,,,,19303,,,"24,227.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000063,28.05.2024,28.05.2024,HR,1J60200,1J60203,,,,19303,,,"10,460.40",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000063,28.05.2024,28.05.2024,HR,1J60300,1J60306,,,,19303,,,"79,213.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000063,28.05.2024,28.05.2024,HR,1P10200,1P10210,,,,19303,,,"12,771.50",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000063,28.05.2024,28.05.2024,HR,2O10200,2O10205,,,,19303,,,"20,302.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000063,28.05.2024,28.05.2024,HR,2Q10305,2Q10305,,,,19303,,,"13,413.50",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000063,28.05.2024,28.05.2024,HR,2Q30104,2Q30104,,,,19303,,,"23,278.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000063,28.05.2024,28.05.2024,HR,2R10105,2R10105,,,,19303,,,"4,192.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000063,28.05.2024,28.05.2024,HR,2R10202,2R10202,,,,19303,,,"1,350.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000063,28.05.2024,28.05.2024,HR,2R20203,2R20203,,,,19303,,,"17,519.70",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000063,28.05.2024,28.05.2024,HR,2R30102,2R30102,,,,19303,,,"13,272.50",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000063,28.05.2024,28.05.2024,HR,2R30202,2R30202,,,,19303,,,"3,200.50",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000063,28.05.2024,28.05.2024,HR,2S10200,2S10202,,,,19303,,,"30,647.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000063,28.05.2024,28.05.2024,HR,2S10200,2S10203,,,,19303,,,"48,367.50",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000063,28.05.2024,28.05.2024,HR,2S10200,2S10204,,,,19303,,,"25,362.50",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000063,28.05.2024,28.05.2024,HR,2S10400,2S10403,,,,19303,,,"20,642.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,1D10600,1D10603,,,,19303,,,400,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,1H10400,1H10402,,,,19303,,,200,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,1J00300,1J00308,,,,19303,,,"57,200.00",,5310-ค่าช่วยเหลือการศึกษาบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,1J00300,1J00308,,,,19303,,,"3,187.00",,5312-ภาษีทอดแรก-ค่าศึกษาบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,1J00300,1J00310,,,,19303,,,"1,800.00",,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,1J00300,1J00310,,,,19303,,,441,,5312-ภาษีทอดแรก-ค่าศึกษาบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,1J00300,1J00310,,,,19303,,,"8,400.00",,5310-ค่าช่วยเหลือการศึกษาบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,1J40100,1J40105,,,,19303,,,"1,000.00",,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,1J50100,1J50101,,,,19303,,,400,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,1J50100,1J50102,,,,19303,,,800,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,1J50100,1J50103,,,,19303,,,200,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,1J50100,1J50104,,,,19303,,,600,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,1J50100,1J50105,,,,19303,,,200,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,1J50200,1J50201,,,,19303,,,400,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,1J50200,1J50210,,,,19303,,,200,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,1J60100,1J60101,,,,19303,,,200,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,1J60100,1J60102,,,,19303,,,400,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,1J60100,1J60110,,,,19303,,,400,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,1J60200,1J60200,,,,19303,,,400,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,1J60200,1J60201,,,,19303,,,200,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,1J60200,1J60203,,,,19303,,,800,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,1J60300,1J60301,,,,19303,,,600,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,1J60300,1J60306,,,,19303,,,200,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,1N10300,1N10302,,,,19303,,,200,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,1N10300,1N10305,,,,19303,,,400,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,1N10300,1N10306,,,,19303,,,600,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,1N10300,1N10309,,,,19303,,,200,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,1P10200,1P10210,,,,19303,,,"1,000.00",,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,2O00001,2O00001,,,,19303,,,200,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,2O10200,2O10205,,,,19303,,,200,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,2Q10202,2Q10202,,,,19303,,,200,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,2Q20202,2Q20202,,,,19303,,,200,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,2Q20208,2Q20208,,,,19303,,,200,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,2Q30103,2Q30103,,,,19303,,,600,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,2Q30104,2Q30104,,,,19303,,,"1,200.00",,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,2Q30105,2Q30105,,,,19303,,,400,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,2Q30107,2Q30107,,,,19303,,,"1,200.00",,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,2R10105,2R10105,,,,19303,,,400,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,2R10106,2R10106,,,,19303,,,800,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,2R10109,2R10109,,,,19303,,,400,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,2R10202,2R10202,,,,19303,,,"4,580.00",,5310-ค่าช่วยเหลือการศึกษาบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
